   Coeff   Det    RedA RedB RedC X Y UnredA UnredB UnredC
     -3    920   12, 4, 78    1, 35    95842, 2734, 78
     -3    920   12, 4, 78   1, 249    4838082, 19426, 78
     12    920   14, 2, 66    1, 33    72020, 2180, 66
     -3    920   14, 2, 66   1, 160    1690254, 10562, 66
     -3    920   18, 4, 52   1, 191    1898558, 9936, 52
     -3    920   18, 4, 52   1, 235    2873598, 12224, 52
     -3    920   20, 0, 46    1, 61    171186, 2806, 46
    -18    920   22, 2, 42    1, 14    8310, 590, 42
     12    920   22, 2, 42   1, 131    721308, 5504, 42
     -3    920   26, 4, 36   1, 122    536826, 4396, 36
     -3    920   26, 4, 36   1, 124    554554, 4468, 36
     -3    920   28, 12, 38   1, 161    988890, 6130, 38
     12    920   28, 12, 38   1, 232    2050908, 8828, 38
     12    920   30, 10, 34   1, 129    568404, 4396, 34
    -18    920   30, 10, 34   1, 180    1105230, 6130, 34
     -2    923   2, 1, 462   1, 127    7451854, 58675, 462
     -2    923   6, 1, 154   1, 104    1665878, 16017, 154
     -2    923   6, 1, 154   1, 155    3700166, 23871, 154
    -17    923   14, 1, 66    1, 58    222154, 3829, 66
     13    923   14, 1, 66   1, 177    2068082, 11683, 66
     -2    923   18, 7, 54    1, 40    86978, 2167, 54
     28    923   18, 7, 54   1, 247    3297962, 13345, 54
     -2    923   22, 1, 42    1, 12    6094, 505, 42
     13    923   22, 1, 42   1, 199    1663662, 8359, 42
    -17    923   26, 13, 42    1, 80    270906, 3373, 42
     16    931   2, 1, 466    1, 53    1309102, 24699, 466
    -14    931   10, 3, 94    1, 26    63710, 2447, 94
      1    931   10, 3, 94   1, 192    3466378, 18051, 94
      2    931   14, 7, 70    1, 52    190022, 3647, 70
      1    931   22, 9, 46    1, 53    130190, 2447, 46
     16    931   22, 9, 46    1, 55    140162, 2539, 46
    -14    931   34, 15, 34   1, 153    800530, 5217, 34
     -1    939   2, 1, 470    1, 79    2933430, 37131, 470
     -1    939   6, 3, 158    1, 56    495830, 8851, 158
     14    939   10, 1, 94    1, 47    207750, 4419, 94
     14    939   10, 1, 94   1, 118    1309102, 11093, 94
     -1    939   26, 7, 38   1, 189    1360070, 7189, 38
     -1    939   26, 7, 38   1, 248    2340650, 9431, 38
     -1    939   30, 9, 34    1, 49    82546, 1675, 34
     -1    939   30, 9, 34   1, 146    727402, 4973, 34
     -7    943   2, 1, 472    1, 80    3020962, 37761, 472
      8    943   4, 1, 236    1, 63    936814, 14869, 236
    -22    943   4, 1, 236   1, 160    6041924, 37761, 236
     23    943   8, 1, 118    1, 43    218276, 5075, 118
      8    943   8, 1, 118   1, 126    1873628, 14869, 118
      8    943   14, 3, 68    1, 42    120218, 2859, 68
     -7    943   14, 3, 68   1, 129    1132376, 8775, 68
     -7    943   16, 7, 62    1, 46    131852, 2859, 62
     23    943   16, 7, 62    1, 61    231572, 3789, 62
     23    943   22, 5, 44    1, 86    326306, 3789, 44
      8    943   22, 5, 44   1, 153    1031548, 6737, 44
     23    943   28, 3, 34    1, 84    240436, 2859, 34
     -7    943   28, 3, 34   1, 258    2264752, 8775, 34
    -37    943   28, 11, 38   1, 114    496384, 4343, 38
     -7    943   28, 11, 38   1, 177    1194424, 6737, 38
    -22    943   32, 9, 32   1, 141    638762, 4521, 32
      3    944   2, 0, 472   1, 132    8224130, 62304, 472
     10    944   4, 0, 236    1, 13    39888, 3068, 236
      3    944   6, 2, 158    1, 72    819366, 11378, 158
      3    944   6, 2, 158   1, 219    7578720, 34604, 158
    -12    944   8, 0, 118    1, 26    79776, 3068, 118
     -1    944   8, 4, 120    1, 44    232680, 5284, 120
      3    944   10, 4, 96    1, 55    290850, 5284, 96
    -12    944   10, 4, 96   1, 245    5764370, 23524, 96
    -20    944   12, 4, 80    1, 17    23268, 1364, 80
     10    944   12, 4, 80    1, 66    349020, 5284, 80
      3    944   14, 6, 70    1, 20    28254, 1406, 70
     18    944   14, 6, 70   1, 241    4068576, 16876, 70
     10    944   16, 4, 60    1, 88    465360, 5284, 60
    -20    944   16, 4, 60   1, 115    794436, 6904, 60
    -27    944   18, 8, 56    1, 44    109138, 2472, 56
     18    944   18, 8, 56   1, 114    729618, 6392, 56
     10    944   20, 4, 48   1, 110    581700, 5284, 48
     10    944   20, 4, 48   1, 213    2179436, 10228, 48
     -1    944   24, 4, 40    1, 34    46536, 1364, 40
     -1    944   24, 4, 40   1, 132    698040, 5284, 40
    -12    944   24, 8, 42   1, 151    960082, 6350, 42
     18    944   24, 8, 42   1, 152    972824, 6392, 42
     10    944   28, 8, 36    1, 85    261488, 3068, 36
    -20    944   28, 8, 36   1, 130    610508, 4688, 36
      3    944   30, 4, 32   1, 165    872550, 5284, 32
     18    944   30, 4, 32   1, 181    1049830, 5796, 32
    -12    944   30, 14, 38   1, 123    578376, 4688, 38
      3    944   30, 14, 38   1, 197    1480288, 7500, 38
     18    944   32, 12, 34    1, 41    58170, 1406, 34
    -27    944   32, 12, 34   1, 219    1635962, 7458, 34
     13    947   2, 1, 474    1, 75    2666402, 35551, 474
     -2    947   6, 1, 158    1, 59    550122, 9323, 158
    -17    947   6, 1, 158   1, 225    7999206, 35551, 158
     -2    947   18, 5, 54    1, 94    478102, 5081, 54
     13    947   18, 5, 54   1, 111    666462, 5999, 54
     -2    948   2, 0, 474    1, 43    876428, 20382, 474
     13    948   4, 2, 238    1, 61    885846, 14520, 238
     13    948   6, 0, 158   1, 129    2629284, 20382, 158
     -2    948   12, 6, 82   1, 177    2571114, 14520, 82
     13    948   14, 2, 68    1, 39    103598, 2654, 68
    -32    948   14, 2, 68    1, 75    382814, 5102, 68
     13    948   22, 8, 46   1, 183    1543444, 8426, 46
    -32    948   22, 8, 46   1, 190    1663662, 8748, 46
     28    948   26, 12, 42   1, 108    492506, 4548, 42
     -2    948   26, 12, 42   1, 208    1822106, 8748, 42
     -2    948   28, 2, 34    1, 78    207196, 2654, 34
     28    948   28, 2, 34   1, 150    765628, 5102, 34
      8    951   2, 1, 476    1, 86    3520670, 40937, 476
      8    951   4, 1, 238   1, 172    7041340, 40937, 238
    -22    951   4, 1, 238   1, 240    13709284, 57121, 238
    -22    951   6, 3, 160    1, 10    16066, 1603, 160
      8    951   8, 3, 120   1, 198    4705676, 23763, 120
    -22    951   8, 3, 120   1, 259    8051282, 31083, 120
      8    951   10, 3, 96   1, 109    1141240, 10467, 96
     23    951   10, 3, 96   1, 116    1292482, 11139, 96
     38    951   12, 3, 80    1, 20    32132, 1603, 80
     -7    951   12, 3, 80   1, 250    5001512, 20003, 80
     -7    951   14, 1, 68     1, 9    5540, 613, 68
      8    951   14, 1, 68    1, 48    156782, 3265, 68
      8    951   16, 3, 60   1, 119    850390, 7143, 60
      8    951   16, 3, 60   1, 241    3486322, 14463, 60
     -7    951   20, 3, 48   1, 218    2282480, 10467, 48
     -7    951   20, 3, 48   1, 232    2584964, 11139, 48
     -7    951   20, 7, 50    1, 43    93072, 2157, 50
     -7    951   20, 7, 50   1, 134    899696, 6707, 50
    -22    951   24, 3, 40    1, 40    64264, 1603, 40
     23    951   24, 3, 40   1, 223    1990522, 8923, 40
     -7    951   28, 1, 34    1, 18    11080, 613, 34
      8    951   28, 1, 34    1, 96    313564, 3265, 34
     -7    951   28, 13, 40    1, 15    9418, 613, 40
      8    951   28, 13, 40   1, 109    478102, 4373, 40
      8    951   30, 3, 32    1, 50    80330, 1603, 32
    -22    951   30, 3, 32    1, 71    161768, 2275, 32
     22    952   2, 0, 476   1, 115    6295102, 54740, 476
    -23    952   4, 0, 238    1, 47    525746, 11186, 238
     22    952   14, 0, 68    1, 26    45982, 1768, 68
    -23    952   22, 4, 44   1, 136    814934, 5988, 44
     22    952   22, 4, 44   1, 166    1213814, 7308, 44
     -8    952   26, 6, 38   1, 163    1011604, 6200, 38
     22    952   26, 6, 38   1, 172    1126282, 6542, 38
     -8    952   28, 0, 34    1, 52    91964, 1768, 34
      2    964   2, 0, 482    1, 46    1019914, 22172, 482
    -13    964   4, 2, 242   1, 158    6041924, 38238, 242
    -13    964   10, 4, 98    1, 34    113570, 3336, 98
    -13    964   10, 4, 98   1, 209    4282420, 20486, 98
    -13    964   14, 4, 70    1, 71    353452, 4974, 70
    -13    964   14, 4, 70   1, 103    743468, 7214, 70
     17    964   20, 6, 50   1, 122    745684, 6106, 50
     17    964   20, 6, 50   1, 188    1769476, 9406, 50
      2    964   22, 2, 44    1, 38    63710, 1674, 44
      2    964   22, 2, 44   1, 113    562310, 4974, 44
      2    964   28, 10, 38    1, 14    7756, 542, 38
      2    964   28, 10, 38   1, 175    1167278, 6660, 38
     22    967   2, 1, 484   1, 113    6180424, 54693, 484
    -38    967   4, 1, 242   1, 226    12360848, 54693, 242
      7    967   4, 1, 242   1, 241    14056088, 58323, 242
     -8    967   8, 3, 122    1, 85    881968, 10373, 122
     22    967   8, 3, 122   1, 142    2460868, 17327, 122
      7    967   16, 5, 62    1, 56    195008, 3477, 62
     -8    967   16, 5, 62    1, 60    223816, 3725, 62
    -38    967   22, 1, 44    1, 79    274784, 3477, 44
     22    967   22, 1, 44   1, 135    802192, 5941, 44
     22    967   32, 11, 34   1, 207    1461452, 7049, 34
     -8    967   32, 11, 34   1, 216    1591088, 7355, 34
     24    972   2, 0, 486   1, 135    8857352, 65610, 486
    -18    972   4, 2, 244    1, 60    878644, 14642, 244
     -6    972   6, 0, 162   1, 128    2654214, 20736, 162
     -6    972   8, 2, 122   1, 120    1757288, 14642, 122
      9    972   8, 2, 122   1, 216    5692904, 26354, 122
     12    972   12, 6, 84   1, 129    1399404, 10842, 84
      9    972   14, 6, 72    1, 12    10526, 870, 72
      9    972   14, 6, 72    1, 34    83654, 2454, 72
     -3    972   18, 0, 54   1, 107    618264, 5778, 54
     24    972   18, 6, 56    1, 55    170078, 3086, 56
    -36    972   18, 6, 56   1, 202    2287466, 11318, 56
     -6    972   24, 6, 42   1, 177    1317966, 7440, 42
     -6    972   24, 6, 42   1, 258    2798808, 10842, 42
     -6    972   26, 4, 38   1, 154    902466, 5856, 38
      9    972   26, 4, 38   1, 254    2453666, 9656, 38
     12    972   28, 6, 36    1, 24    21052, 870, 36
    -18    972   28, 6, 36    1, 68    167308, 2454, 36
      6    972   36, 18, 36   1, 116    488628, 4194, 36
     -2    975   2, 1, 488   1, 136    9026322, 66369, 488
    -17    975   4, 1, 244    1, 89    1932906, 21717, 244
     -2    975   4, 1, 244   1, 272    18052644, 66369, 244
     13    975   6, 3, 164    1, 77    972824, 12631, 164
     13    975   8, 1, 122   1, 178    3865812, 21717, 122
     28    975   8, 1, 122   1, 267    8697800, 32575, 122
    -12    975   10, 5, 100    1, 21    44320, 2105, 100
    -17    975   12, 3, 82   1, 154    1945648, 12631, 82
     13    975   12, 3, 82   1, 204    3413748, 16731, 82
     13    975   16, 7, 64   1, 128    1050384, 8199, 64
    -17    975   16, 7, 64   1, 244    3813736, 15623, 64
      3    975   20, 5, 50    1, 42    88640, 2105, 50
      3    975   20, 5, 50   1, 124    770060, 6205, 50
    -17    975   22, 9, 48   1, 106    541258, 5097, 48
     -2    975   22, 9, 48   1, 136    890278, 6537, 48
    -17    975   24, 9, 44    1, 98    424364, 4321, 44
     -2    975   24, 9, 44   1, 166    1215476, 7313, 44
     28    975   26, 13, 44    1, 40    71466, 1773, 44
      3    975   30, 15, 40   1, 224    2013790, 8975, 40
    -17    975   32, 7, 32   1, 211    1427658, 6759, 32
      6    987   2, 1, 494    1, 46    1045398, 22725, 494
      6    987   6, 3, 166    1, 70    813826, 11623, 166
      6    987   14, 7, 74    1, 30    67034, 2227, 74
      6    987   22, 5, 46    1, 96    424918, 4421, 46
      6    987   22, 5, 46   1, 241    2674158, 11091, 46
     -9    987   26, 1, 38    1, 44    73682, 1673, 38
     -9    987   26, 1, 38    1, 58    127974, 2205, 38
    -24    987   34, 13, 34   1, 114    444862, 3889, 34
    -15    988   2, 0, 494    1, 59    1719616, 29146, 494
      0    988   4, 2, 248   1, 155    5958824, 38442, 248
    -15    988   8, 2, 124    1, 33    135176, 4094, 124
     30    988   8, 2, 124   1, 101    1265336, 12526, 124
     15    988   16, 2, 62    1, 66    270352, 4094, 62
    -15    988   16, 2, 62   1, 202    2530672, 12526, 62
      0    988   16, 6, 64   1, 161    1660892, 10310, 64
      0    988   16, 6, 64   1, 237    3597676, 15174, 64
     15    988   26, 0, 38    1, 64    155674, 2432, 38
    -15    988   32, 6, 32    1, 45    65372, 1446, 32
    -15    988   32, 10, 34   1, 140    669232, 4770, 34
     15    988   32, 10, 34   1, 169    974486, 5756, 34
     13    991   2, 1, 496   1, 163    13178552, 80849, 496
    -17    991   4, 1, 248    1, 49    595550, 12153, 248
     13    991   4, 1, 248   1, 123    3752242, 30505, 248
     -2    991   8, 1, 124    1, 98    1191100, 12153, 124
    -17    991   8, 1, 124   1, 246    7504484, 30505, 124
    -17    991   10, 3, 100   1, 233    5430308, 23303, 100
     13    991   10, 3, 100   1, 260    6761570, 26003, 100
     13    991   16, 1, 62   1, 196    2382200, 12153, 62
     -2    991   16, 1, 62   1, 215    2866396, 13331, 62
     -2    991   20, 3, 50   1, 189    1787204, 9453, 50
    -17    991   20, 3, 50   1, 243    2953928, 12153, 50
     13    991   20, 7, 52   1, 159    1316858, 8275, 52
    -17    991   20, 7, 52   1, 171    1522946, 8899, 52
     28    991   26, 7, 40   1, 179    1284172, 7167, 40
    -17    991   26, 7, 40   1, 250    2503526, 10007, 40
     13    991   32, 15, 38    1, 57    125204, 2181, 38
     -2    991   32, 15, 38    1, 88    296944, 3359, 38
     -5    992   2, 0, 496    1, 45    1004402, 22320, 496
     12    992   4, 0, 248    1, 90    2008804, 22320, 248
     25    992   6, 2, 166    1, 41    279216, 6808, 166
     10    992   6, 2, 166   1, 256    10880006, 42498, 166
    -18    992   8, 0, 124    1, 97    1166724, 12028, 124
     -5    992   8, 4, 126    1, 54    367856, 6808, 126
    -18    992   12, 4, 84    1, 64    344588, 5380, 84
     -3    992   12, 4, 84    1, 81    551784, 6808, 84
     10    992   14, 4, 72   1, 167    2009358, 12028, 72
     10    992   14, 4, 72   1, 233    3910686, 16780, 72
     25    992   16, 0, 62    1, 83    427134, 5146, 62
     -5    992   16, 8, 66    1, 73    352898, 4826, 66
     -5    992   18, 4, 56    1, 96    516882, 5380, 56
     -5    992   18, 4, 56   1, 260    3787698, 14564, 56
     -5    992   22, 8, 48   1, 135    876982, 6488, 48
     10    992   22, 8, 48   1, 234    2632054, 11240, 48
     -5    992   24, 4, 42   1, 128    689176, 5380, 42
     -5    992   24, 4, 42   1, 162    1103568, 6808, 42
     12    992   24, 8, 44    1, 79    275892, 3484, 44
     -3    992   24, 8, 44   1, 248    2710168, 10920, 44
     -5    992   26, 10, 42   1, 207    1803824, 8704, 42
     -5    992   26, 10, 42   1, 241    2444248, 10132, 42
     -3    992   28, 4, 36    1, 57    117448, 2056, 36
     -3    992   28, 4, 36   1, 189    1287496, 6808, 36
     16    995   2, 1, 498   1, 210    21962222, 104581, 498
    -14    995   6, 1, 166    1, 76    958974, 12617, 166
      1    995   6, 1, 166   1, 211    7390914, 35027, 166
      1    995   10, 5, 102   1, 213    4629778, 21731, 102
      1    995   18, 7, 58    1, 88    450402, 5111, 58
    -14    995   18, 7, 58   1, 141    1155090, 8185, 58
      1    995   30, 5, 34    1, 85    246530, 2895, 34
     16    995   30, 5, 34   1, 208    1473086, 7077, 34
     -4    996   2, 0, 498    1, 36    645410, 17928, 498
     11    996   4, 2, 250    1, 28    196116, 7002, 250
    -19    996   6, 0, 166   1, 108    1936230, 17928, 166
     11    996   10, 2, 100    1, 70    490290, 7002, 100
     -4    996   10, 2, 100    1, 74    547906, 7402, 100
     11    996   12, 6, 86    1, 86    637100, 7402, 86
     -4    996   20, 2, 50   1, 140    980580, 7002, 50
     -4    996   20, 2, 50   1, 148    1095812, 7402, 50
     -4    996   22, 4, 46   1, 116    619926, 5340, 46
    -19    996   22, 4, 46   1, 209    2011020, 9618, 46
     11    996   30, 12, 38     1, 9    3324, 354, 38
     -4    996   30, 12, 38   1, 107    437660, 4078, 38
      6   1000   2, 0, 500    1, 76    2888002, 38000, 500
      6   1000   4, 0, 250   1, 125    3906254, 31250, 250
      6   1000   10, 0, 100   1, 103    1060910, 10300, 100
     21   1000   14, 6, 74   1, 199    2932876, 14732, 74
      6   1000   14, 6, 74   1, 265    5199844, 19616, 74
      6   1000   20, 0, 50    1, 71    252070, 3550, 50
     21   1000   22, 10, 50    1, 95    453172, 4760, 50
      6   1000   22, 10, 50   1, 237    2813212, 11860, 50
      6   1000   26, 12, 44    1, 93    382814, 4104, 44
    -24   1000   26, 12, 44   1, 259    2957806, 11408, 44
      6   1000   28, 8, 38    1, 23    20498, 882, 38
    -24   1000   28, 8, 38   1, 239    2174450, 9090, 38
      7   1008   2, 0, 504   1, 111    6209786, 55944, 504
      4   1008   4, 0, 252    1, 55    762304, 13860, 252
